label	compound_name	inchi_key	adduct	mz	rt_peak	rt_min	rt_max	mz_tolerance	polarity	identification_notes	lcmsrun_source	rt_space
benzthiazide	benzthiazide	NDTSRXAMMQDVSW-UHFFFAOYSA-N	[M+H]+	431.99077260799993	4.2977899502247965	3.797789950224797	4.7977899502247965	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_6_MS-P1-C7_1_Rg80to1200-CE205060norm--S1_Run40.h5	HF_Aug2019
penicillin v potassium	penicillin v potassium	BPLBGHOLXOTWMN-MBNYWOFBSA-N	[M+H]+	351.10091867599994	4.2978694445630135	3.7978694445630135	4.797869444563013	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_38_MS-P4-C9_1_Rg80to1200-CE102040norm--S1_Run207.h5	HF_Aug2019
4-hydroxy-6,7-dimethylcoumarin	4-hydroxy-6,7-dimethylcoumarin	AYHZQBMBPNZPEY-UHFFFAOYSA-N	[M+H]+	191.070294	4.29819646	4.09819646	4.49819646	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_253_P-32-R-E_1_Rg90to1350-CE102040--S1_Run1270.mzML	HF_Aug2019
2,2,2-trifluoroethyl 6-(3-ethoxy-4-hydroxyphenyl)-4-methyl-2-oxo-1,3,6-trihydr opyrimidine-5-carboxylate	2,2,2-trifluoroethyl 6-(3-ethoxy-4-hydroxyphenyl)-4-methyl-2-oxo-1,3,6-trihydr opyrimidine-5-carboxylate	UXMPTDXXFKSNDM-UHFFFAOYSA-N	[M+H]+	375.116256	4.29883426	4.09883426	4.49883426	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_270_P-34-R-F_1_Rg90to1350-CE102040--S1_Run1355.mzML	HF_Aug2019
isoreserpine	isoreserpine	QEVHRUUCFGRFIF-VPHNHGCZSA-N	[M+H]+	609.280681	4.29957179	4.099571788	4.49957179	5.0	positive		20190115_KBL_TN_EMA_Enzo_Pl1to6_QE-HF_C18_USDAY46918_Stds1_POS_MSMS_28_P-4-R-D_1_Rg90to1350-CE102040--S1_Run145.mzML	HF_Aug2019
isorhamnetin	isorhamnetin	IZQSVPBOUDKVDZ-UHFFFAOYSA-N	[M+H]+	317.065603	4.30038412	4.100384121	4.50038412	5.0	positive		20190115_KBL_TN_EMA_Enzo_Pl1to6_QE-HF_C18_USDAY46918_Stds1_POS_MSMS_23_P-3-R-G_1_Rg90to1350-CE102040--S1_Run120.mzML	HF_Aug2019
(2e)-n-[4-(acetylamino)phenyl]-3-(4-methoxyphenyl)prop-2-enamide	(2e)-n-[4-(acetylamino)phenyl]-3-(4-methoxyphenyl)prop-2-enamide	NJZQPGSNWQZNIH-LFYBBSHMSA-N	[M+H]+	311.1390424	4.30097137	4.10097137	4.50097137	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_3_P-1-R-C_1_Rg90to1350-CE102040--S1_Run20.mzML	HF_Aug2019
(2e)-n-[4-(acetylamino)phenyl]-3-phenylprop-2-enamide	(2e)-n-[4-(acetylamino)phenyl]-3-phenylprop-2-enamide	AABUHSBGEIUSRJ-KPKJPENVSA-N	[M+H]+	281.128478	4.30114082	4.10114082	4.50114082	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_70_P-9-R-F_1_Rg90to1350-CE102040--S1_Run355.mzML	HF_Aug2019
n-{(1e)-2-[1-(2-fluorophenyl)-2,5-dimethylpyrrol-3-yl]-1-azavinyl}[4-(2-1,2,3,4-tetrahydroisoquinolylmethyl)phenyl]carboxamide	n-{(1e)-2-[1-(2-fluorophenyl)-2,5-dimethylpyrrol-3-yl]-1-azavinyl}[4-(2-1,2,3,4-tetrahydroisoquinolylmethyl)phenyl]carboxamide	DLODCXORPSYLDB-KCSSXMTESA-N	[M+H]+	481.23984	4.30376144	4.10376144	4.50376144	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_29_P-4-R-E_1_Rg90to1350-CE102040--S1_Run150.mzML	HF_Aug2019
9-methyl-8-[(3-methylphenyl)methylthio]hydropurin-6-one	9-methyl-8-[(3-methylphenyl)methylthio]hydropurin-6-one	RCJKACHYRIHSJW-UHFFFAOYSA-N	[M+H]+	287.0961321	4.30491404	4.10491404	4.504914036	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_156_P-20-R-D_1_Rg90to1350-CE102040--S1_Run785.mzML	HF_Aug2019
limocitrin	limocitrin	IBXCKSUZOFKGSB-UHFFFAOYSA-N	[M+H]+	347.076167	4.30712326	4.107123255	4.50712326	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_52_P-7-R-D_1_Rg90to1350-CE102040--S1_Run265.mzML	HF_Aug2019
2',4'-dimethoxyacetophenone	2',4'-dimethoxyacetophenone	VQTDPCRSXHFMOL-UHFFFAOYSA-N	[M+H]+	181.085944	4.30934405	4.10934405	4.50934405	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_240_P-30-R-H_1_Rg90to1350-CE102040--S1_Run1205.mzML	HF_Aug2019
3,4,5-trimethoxy-n-(2-oxo-1,2,3,4-tetrahydroquinolin-3-yl)benzamide	3,4,5-trimethoxy-n-(2-oxo-1,2,3,4-tetrahydroquinolin-3-yl)benzamide	NVAIOQJJPUKURG-UHFFFAOYSA-N	[M+H]+	357.144522	4.30934405	4.10934405	4.50934405	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_240_P-30-R-H_1_Rg90to1350-CE102040--S1_Run1205.mzML	HF_Aug2019
3-(3,4-dimethoxyphenyl)-6-hydroxy-4-methylcoumarin	3-(3,4-dimethoxyphenyl)-6-hydroxy-4-methylcoumarin	XVUGUSLJPOBMDX-UHFFFAOYSA-N	[M+H]+	313.107074	4.30993431	4.10993431	4.50993431	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_88_P-11-R-H_1_Rg90to1350-CE102040--S1_Run445.mzML	HF_Aug2019
2-(4-hydroxyquinazolin-2-ylthio)-n-benzylacetamide	2-(4-hydroxyquinazolin-2-ylthio)-n-benzylacetamide	CHMIQKBMAHSAPY-UHFFFAOYSA-N	[M+H]+	326.095798	4.31112558	4.11112558	4.51112558	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_197_P-25-R-E_1_Rg90to1350-CE102040--S1_Run990.mzML	HF_Aug2019
3,4-di-o-acetyl-6-deoxy-l-glucal	3,4-di-o-acetyl-6-deoxy-l-glucal	NDEGMKQAZZBNBB-JUWDTYFHSA-N	[M+Na]+	237.073324	4.31458073	4.11458073	4.514580731	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_64_P-8-R-H_1_Rg90to1350-CE102040--S1_Run325.mzML	HF_Aug2019
1,2,9,10-tetramethoxy-6,7-dimethyl-5,6-dihydro-4h-dibenzo[de,g]quinoline	1,2,9,10-tetramethoxy-6,7-dimethyl-5,6-dihydro-4h-dibenzo[de,g]quinoline	RBCAXOSUUINIHP-UHFFFAOYSA-N	[M+H]+	368.185658	4.315982243	4.11598224	4.515982243	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_37_P-5-R-E_1_Rg90to1350-CE102040--S1_Run190.mzML	HF_Aug2019
n-[4-(cyanomethyl)phenyl]-3,4-dimethoxybenzamide	n-[4-(cyanomethyl)phenyl]-3,4-dimethoxybenzamide	HLOLWHVKOIURMA-UHFFFAOYSA-N	[M+H]+	297.1233924	4.31756229	4.11756229	4.51756229	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_41_P-6-R-A_1_Rg90to1350-CE102040--S1_Run210.mzML	HF_Aug2019
quassin	quassin	IOSXSVZRTUWBHC-LBTVDEKVSA-N	[M+H]+	389.1958886	4.31770905	4.11770905	4.51770905	5.0	positive		20190115_KBL_TN_EMA_Enzo_Pl1to6_QE-HF_C18_USDAY46918_Stds1_POS_MSMS_15_P-2-R-G_1_Rg90to1350-CE102040--S1_Run80.mzML	HF_Aug2019
indapamide	indapamide	NDDAHWYSQHTHNT-UHFFFAOYSA-N	[M+H]+	366.067366052	4.319441852305267	3.8194418523052662	4.819441852305268	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_23_MS-P3-C4_1_Rg80to1200-CE205060norm--S1_Run129.h5	HF_Aug2019
methoxsalen	methoxsalen	QXKHYNVANLEOEG-UHFFFAOYSA-N	[M+H]+	217.049559	4.3212318	4.1212318	4.5212318	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_16_P-2-R-H_1_Rg90to1350-CE102040--S1_Run85.mzML	HF_Aug2019
betamethasone	betamethasone	UREBDLICKHMUKA-REKGUKDCSA-N	[M+H]+	393.20717824799993	4.323462126095664	3.823462126095664	4.823462126095663	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_42_MS-P5-C3_1_Rg80to1200-CE102040norm--S1_Run227.h5	HF_Aug2019
2-[3-(4-fluorophenyl)isoxazol-5-yl]-7,8-dioxabicyclo[3.2.1]octan-2-ol	2-[3-(4-fluorophenyl)isoxazol-5-yl]-7,8-dioxabicyclo[3.2.1]octan-2-ol	PAXMEKGHHVGRDK-UHFFFAOYSA-N	[M+H]+	292.097986	4.32499619	4.12499619	4.52499619	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_227_P-29-R-C_1_Rg90to1350-CE102040--S1_Run1140.mzML	HF_Aug2019
(2e,4e)-5-(3,4-dimethoxyphenyl)penta-2,4-dienoic acid	(2e,4e)-5-(3,4-dimethoxyphenyl)penta-2,4-dienoic acid	JRKSVIUQRJEQDF-GGWOSOGESA-N	[M+H]+	235.096509	4.32500722	4.12500722	4.52500722	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_204_P-26-R-D_1_Rg90to1350-CE102040--S1_Run1025.mzML	HF_Aug2019
n-(1,3-benzodioxol-5-ylmethyl)-3-(1,2,4-triazol-1-yl)adamantane-1-carboxamide	n-(1,3-benzodioxol-5-ylmethyl)-3-(1,2,4-triazol-1-yl)adamantane-1-carboxamide	AXMBKMAQAXZRRI-UHFFFAOYSA-N	[M+H]+	381.192141	4.32506901	4.12506901	4.52506901	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_277_P-35-R-E_1_Rg90to1350-CE102040--S1_Run1390.mzML	HF_Aug2019
7-methoxy-4-methylcoumarin	7-methoxy-4-methylcoumarin	UDFPKNSWSYBIHO-UHFFFAOYSA-N	[M+H]+	191.070294	4.32517997	4.12517997	4.52517997	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_37_P-5-R-E_1_Rg90to1350-CE102040--S1_Run190.mzML	HF_Aug2019
methyl 2-amino-4-(2,6-dichlorophenyl)-6-(hydroxymethyl)-8-oxo-4h-pyrano[3,2-b] pyran-3-carboxylate	methyl 2-amino-4-(2,6-dichlorophenyl)-6-(hydroxymethyl)-8-oxo-4h-pyrano[3,2-b] pyran-3-carboxylate	MTTQBZWFVUEGSE-UHFFFAOYSA-N	[M+H]+	398.019293	4.32615935	4.12615935	4.52615935	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_305_P-Iso-V1_1_Rg90to1350-CE102040--S1_Run1530.mzML	HF_Aug2019
n-(2h,3h-benzo[3,4-e]1,4-dioxin-6-yl)-2-(4-hydroxyquinazolin-2-ylthio)acetamid e	n-(2h,3h-benzo[3,4-e]1,4-dioxin-6-yl)-2-(4-hydroxyquinazolin-2-ylthio)acetamid e	QYYUAHHHRFEEOO-UHFFFAOYSA-N	[M+H]+	370.085627	4.32655428	4.12655428	4.52655428	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_189_P-24-R-E_1_Rg90to1350-CE102040--S1_Run950.mzML	HF_Aug2019
2-(4-hydroxyquinazolin-2-ylthio)-n-[(3-methoxyphenyl)methyl]acetamide	2-(4-hydroxyquinazolin-2-ylthio)-n-[(3-methoxyphenyl)methyl]acetamide	WUNZCTDLPIEOQM-UHFFFAOYSA-N	[M+H]+	356.106362	4.32808524	4.12808524	4.52808524	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_193_P-25-R-A_1_Rg90to1350-CE102040--S1_Run970.mzML	HF_Aug2019
[3-(4-chloro-6,7-dimethoxy-1,3-benzodioxol-5-yl)-5-isoxazolyl]methanol	[3-(4-chloro-6,7-dimethoxy-1,3-benzodioxol-5-yl)-5-isoxazolyl]methanol	NSQLRHGFKIZZIG-UHFFFAOYSA-N	[M+H]+	314.042615	4.32867983	4.128679832	4.52867983	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_235_P-30-R-C_1_Rg90to1350-CE102040--S1_Run1180.mzML	HF_Aug2019
methyl (2z)-3-(4-acetyloxy-3-methoxyphenyl)-2-cyanoprop-2-enoate	methyl (2z)-3-(4-acetyloxy-3-methoxyphenyl)-2-cyanoprop-2-enoate	NBVRGELKMHKHPP-WDZFZDKYSA-N	[M+K]+	314.042531	4.32867983	4.128679832	4.52867983	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_235_P-30-R-C_1_Rg90to1350-CE102040--S1_Run1180.mzML	HF_Aug2019
3-(3,4,5-trimethoxyphenyl)-n-(5,7,8-trimethyl-3-oxo(2h,4h-benzo[3,4-e]1,4-oxaz aperhydroin-6-yl))propanamide	3-(3,4,5-trimethoxyphenyl)-n-(5,7,8-trimethyl-3-oxo(2h,4h-benzo[3,4-e]1,4-oxaz aperhydroin-6-yl))propanamide	VSIXMOORJJANLF-UHFFFAOYSA-N	[M+H]+	429.202037	4.3288932	4.1288932	4.5288932	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_158_P-20-R-F_1_Rg90to1350-CE102040--S1_Run795.mzML	HF_Aug2019
brefeldin a	brefeldin a	KQNZDYYTLMIZCT-KFKPYADVSA-N	[M+H-H2O]+	263.164159	4.333972541	4.13397254	4.533972541	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_79_P-10-R-G_1_Rg90to1350-CE102040--S1_Run400.mzML	HF_Aug2019
methyl 2-amino-4-(2,3-dichlorophenyl)-6-(hydroxymethyl)-8-oxo-4h-pyrano[3,2-b] pyran-3-carboxylate	methyl 2-amino-4-(2,3-dichlorophenyl)-6-(hydroxymethyl)-8-oxo-4h-pyrano[3,2-b] pyran-3-carboxylate	MKWLCWJMHDISIT-UHFFFAOYSA-N	[M+H]+	398.019293	4.33553314	4.13553314	4.53553314	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_119_P-15-R-G_1_Rg90to1350-CE102040--S1_Run600.mzML	HF_Aug2019
3-[2-(4-hydroxy-3-methoxyphenyl)-2-oxoethyl]-6,7-dimethoxy-1(3h)-isobenzofuranone	3-[2-(4-hydroxy-3-methoxyphenyl)-2-oxoethyl]-6,7-dimethoxy-1(3h)-isobenzofuranone	RJRUWUYYTDHBGY-UHFFFAOYSA-N	[M+H]+	359.112553	4.335811976	4.13581198	4.535811976	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_297_P-38-R-A_1_Rg90to1350-CE102040--S1_Run1490.mzML	HF_Aug2019
5,7,2'-trihydroxyflavone	5,7,2'-trihydroxyflavone	OFYPDAKTVZXXPC-UHFFFAOYSA-N	[M+H]+	271.0601234	4.33855794	4.13855794	4.53855794	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_20_P-3-R-D_1_Rg90to1350-CE102040--S1_Run105.mzML	HF_Aug2019
n-(2h-benzo[3,4-d]1,3-dioxolan-5-yl)-2-(4-hydroxyquinazolin-2-ylthio)acetamide	n-(2h-benzo[3,4-d]1,3-dioxolan-5-yl)-2-(4-hydroxyquinazolin-2-ylthio)acetamide	AAGYRUQWSQMMAM-UHFFFAOYSA-N	[M+H]+	356.069977	4.33902073	4.13902073	4.53902073	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_192_P-24-R-H_1_Rg90to1350-CE102040--S1_Run965.mzML	HF_Aug2019
n-(2,5-dimethylphenyl)-2-[6-hydroxy-2-(3,4,5-trimethoxyphenyl)-3-azabicyclo[4. 4.0]dec-3-yl]acetamide	n-(2,5-dimethylphenyl)-2-[6-hydroxy-2-(3,4,5-trimethoxyphenyl)-3-azabicyclo[4. 4.0]dec-3-yl]acetamide	MGXWFQMOWOODPK-UHFFFAOYSA-N	[M+H]+	483.285372	4.33942495	4.139424949	4.53942495	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_135_P-17-R-G_1_Rg90to1350-CE102040--S1_Run680.mzML	HF_Aug2019
ethyl 10-[2-(3,4-dimethoxyphenyl)ethyl]-2,4-dioxo-3,10-dihydrobenzo[g]pteridin e-8-carboxylate	ethyl 10-[2-(3,4-dimethoxyphenyl)ethyl]-2,4-dioxo-3,10-dihydrobenzo[g]pteridin e-8-carboxylate	IWJMNCANMKFONX-UHFFFAOYSA-N	[M+H]+	451.161234	4.33943571	4.13943571	4.53943571	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_91_P-12-R-C_1_Rg90to1350-CE102040--S1_Run460.mzML	HF_Aug2019
n-(2-fluorophenyl)-2-[2-oxo-4-(pyrrolidinylcarbonyl)hydroquinolyl]acetamide	n-(2-fluorophenyl)-2-[2-oxo-4-(pyrrolidinylcarbonyl)hydroquinolyl]acetamide	LGIQXFXMGPUNDI-UHFFFAOYSA-N	[M+H]+	394.15617	4.33967272	4.13967272	4.539672722	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_143_P-18-R-G_1_Rg90to1350-CE102040--S1_Run720.mzML	HF_Aug2019
1-methyl-6,7-dihydropyrido[3,2,1-ij]quinolin-3(5h)-one	1-methyl-6,7-dihydropyrido[3,2,1-ij]quinolin-3(5h)-one	INLMMGKPTMPKDG-UHFFFAOYSA-N	[M+H]+	200.107014	4.34061025	4.14061025	4.54061025	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_44_P-6-R-D_1_Rg90to1350-CE102040--S1_Run225.mzML	HF_Aug2019
clotrimazole	clotrimazole	VNFPBHJOKIVQEB-UHFFFAOYSA-N	[M+H]+	345.11530222400006	4.340736764059663	3.8407367640596632	4.840736764059663	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_11_MS-P2-C2_1_Rg80to1200-CE102040norm--S1_Run66.h5	HF_Aug2019
n-(4-methoxybenzoyl)tryptophan	n-(4-methoxybenzoyl)tryptophan	IUJUDKHYWKXAIY-UHFFFAOYSA-N	[M+H]+	339.1339571	4.34155303	4.14155303	4.54155303	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_67_P-9-R-C_1_Rg90to1350-CE102040--S1_Run340.mzML	HF_Aug2019
aphidicolin	aphidicolin	NOFOAYPPHIUXJR-APNQCZIXSA-N	[M+H-H2O]+	321.2424096	4.34247025	4.142470247	4.54247025	5.0	positive		20190115_KBL_TN_EMA_Enzo_Pl1to6_QE-HF_C18_USDAY46918_Stds1_POS_MSMS_41_P-6-R-A_1_Rg90to1350-CE102040--S1_Run210.mzML	HF_Aug2019
lagochiline	lagochiline	XYPPDQHBNJURHU-KBXWKRFBSA-N	[M+Na]+	379.245474	4.34298219	4.14298219	4.54298219	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_36_P-5-R-D_1_Rg90to1350-CE102040--S1_Run185.mzML	HF_Aug2019
n-{(1e)-2-[3-methoxy-4-(phenylmethoxy)phenyl]-1-azavinyl}-3-[(3,5-dioxo(2h,4h- 1,2,4-triazin-6-yl))amino]propanamide	n-{(1e)-2-[3-methoxy-4-(phenylmethoxy)phenyl]-1-azavinyl}-3-[(3,5-dioxo(2h,4h- 1,2,4-triazin-6-yl))amino]propanamide	KWQHHLRWJOKMAE-FSJBWODESA-N	[M+H]+	439.1724678	4.343768349	4.143768349	4.543768349	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_26_P-4-R-B_1_Rg90to1350-CE102040--S1_Run135.mzML	HF_Aug2019
digoxin	digoxin	LTMHDMANZUZIPE-QVYPYPLASA-N	[M+H]+	781.436882728	4.343956124328235	3.843956124328235	4.843956124328235	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_18_MS-P2-C9_1_Rg80to1200-CE102040norm--S1_Run101.h5	HF_Aug2019
peruvoside	peruvoside	PMTSPAGBAFCORP-WTGLOUSHSA-N	[M+H]+	549.305833	4.344335614	4.144335614	4.544335614	5.0	positive		20190115_KBL_TN_EMA_Enzo_Pl1to6_QE-HF_C18_USDAY46918_Stds1_POS_MSMS_29_P-4-R-E_1_Rg90to1350-CE102040--S1_Run150.mzML	HF_Aug2019
n-(3-ethyl-4-oxo-3,4-dihydroquinazolin-7-yl)-3,4,5-trimethoxybenzamide	n-(3-ethyl-4-oxo-3,4-dihydroquinazolin-7-yl)-3,4,5-trimethoxybenzamide	IGROTETVFPRVPT-UHFFFAOYSA-N	[M+H]+	384.155421	4.34594429	4.14594429	4.54594429	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_148_P-19-R-D_1_Rg90to1350-CE102040--S1_Run745.mzML	HF_Aug2019
1-(4-methoxybenzyl)-2-(4-methoxyphenyl)-1h-benzo[d]imidazole	1-(4-methoxybenzyl)-2-(4-methoxyphenyl)-1h-benzo[d]imidazole	YDUZZETWBAQFAY-UHFFFAOYSA-N	[M+H]+	345.1597779	4.34656569	4.146565694	4.54656569	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_113_P-15-R-A_1_Rg90to1350-CE102040--S1_Run570.mzML	HF_Aug2019
dexamethasone	dexamethasone	UREBDLICKHMUKA-QCYOSJOCSA-N	[M+H]+	393.20717824799993	4.346772756579645	3.846772756579645	4.846772756579645	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_14_MS-P2-C5_1_Rg80to1200-CE102040norm--S1_Run81.h5	HF_Aug2019
3,4-dimethoxy-n-[3-(pyridin-4-ylcarbonyl)phenyl]benzamide	3,4-dimethoxy-n-[3-(pyridin-4-ylcarbonyl)phenyl]benzamide	OLRKOGBBUXFCJS-UHFFFAOYSA-N	[M+H]+	363.133957	4.348982818	4.14898282	4.548982818	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_228_P-29-R-D_1_Rg90to1350-CE102040--S1_Run1145.mzML	HF_Aug2019
monorden	monorden	WYZWZEOGROVVHK-GTMNPGAYSA-N	[M+H]+	365.078666	4.35134359	4.15134359	4.55134359	5.0	positive		20190115_KBL_TN_EMA_Enzo_Pl1to6_QE-HF_C18_USDAY46918_Stds1_POS_MSMS_10_P-2-R-B_1_Rg90to1350-CE102040--S1_Run55.mzML	HF_Aug2019
thyroxine	thyroxine	XUIIKFGFIJCVMT-UHFFFAOYSA-N	[M+H]+	777.6939998	4.35227421	4.15227421	4.552274214	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_28_P-4-R-D_1_Rg90to1350-CE102040--S1_Run145.mzML	HF_Aug2019
daphnoretin	daphnoretin	JRHMMVBOTXEHGJ-UHFFFAOYSA-N	[M+H]+	353.065603	4.35230603	4.15230603	4.55230603	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_10_P-2-R-B_1_Rg90to1350-CE102040--S1_Run55.mzML	HF_Aug2019
